Year,State,STATEA,County,COUNTYA,AREANAME,BlackPop,Population
2010,Georgia,13,Chatham,51,Chatham,106392,"100,000 to 400,000"
2010,Georgia,13,Chattahoochee,53,Chattahoochee,2123,"1,500 to 3,500"
2010,Georgia,13,Chattooga,55,Chattooga,2899,"1,500 to 3,500"
2010,Georgia,13,Cherokee,57,Cherokee,12117,"10,000 to 25,000"
2010,Georgia,13,Clarke,59,Clarke,30988,"25,000 to 100,000"
2010,Georgia,13,Clay,61,Clay,1923,"1,500 to 3,500"
2010,Georgia,13,Clayton,63,Clayton,171480,"100,000 to 400,000"
2010,Georgia,13,Clinch,65,Clinch,1886,"1,500 to 3,500"
2010,Georgia,13,Cobb,67,Cobb,171774,"100,000 to 400,000"
2010,Georgia,13,Coffee,69,Coffee,11283,"10,000 to 25,000"
2010,Georgia,13,Colquitt,71,Colquitt,10210,"10,000 to 25,000"
2010,Georgia,13,Columbia,73,Columbia,18439,"10,000 to 25,000"
2010,Georgia,13,Cook,75,Cook,4704,"3,500 to 10,000"
2010,Georgia,13,Coweta,77,Coweta,22029,"10,000 to 25,000"
2010,Georgia,13,Crawford,79,Crawford,2818,"1,500 to 3,500"
2010,Georgia,13,Crisp,81,Crisp,10079,"10,000 to 25,000"
2010,Georgia,13,Dade,83,Dade,145,Under 500
2010,Georgia,13,Dawson,85,Dawson,105,Under 500
2010,Georgia,13,Decatur,87,Decatur,11438,"10,000 to 25,000"
2010,Georgia,13,DeKalb,89,DeKalb,375725,"100,000 to 400,000"
2010,Georgia,13,Dodge,91,Dodge,6504,"3,500 to 10,000"
2010,Georgia,13,Dooly,93,Dooly,7442,"3,500 to 10,000"
2010,Georgia,13,Dougherty,95,Dougherty,63470,"25,000 to 100,000"
2010,Georgia,13,Douglas,97,Douglas,52290,"25,000 to 100,000"
2010,Georgia,13,Early,99,Early,5462,"3,500 to 10,000"
2010,Georgia,13,Echols,101,Echols,171,Under 500
2010,Georgia,13,Effingham,103,Effingham,7048,"3,500 to 10,000"
2010,Georgia,13,Elbert,105,Elbert,5950,"3,500 to 10,000"
2010,Georgia,13,Emanuel,107,Emanuel,7562,"3,500 to 10,000"
2010,Georgia,13,Evans,109,Evans,3205,"1,500 to 3,500"
2010,Georgia,13,Fannin,111,Fannin,83,Under 500
2010,Georgia,13,Fayette,113,Fayette,21395,"10,000 to 25,000"
2010,Georgia,13,Floyd,115,Floyd,13640,"10,000 to 25,000"
2010,Georgia,13,Forsyth,117,Forsyth,4510,"3,500 to 10,000"
2010,Georgia,13,Franklin,119,Franklin,1850,"1,500 to 3,500"
2010,Georgia,13,Fulton,121,Fulton,405575,"400,000 to 500,000"
2010,Georgia,13,Gilmer,123,Gilmer,135,Under 500
2010,Georgia,13,Glascock,125,Glascock,253,Under 500
2010,Georgia,13,Glynn,127,Glynn,20726,"10,000 to 25,000"
2010,Georgia,13,Gordon,129,Gordon,2005,"1,500 to 3,500"
2010,Georgia,13,Grady,131,Grady,7176,"3,500 to 10,000"
2010,Georgia,13,Greene,133,Greene,6105,"3,500 to 10,000"
2010,Georgia,13,Gwinnett,135,Gwinnett,190167,"100,000 to 400,000"
2010,Georgia,13,Habersham,137,Habersham,1444,"500 to 1,500"
2010,Georgia,13,Hall,139,Hall,13279,"10,000 to 25,000"
2010,Georgia,13,Hancock,141,Hancock,6983,"3,500 to 10,000"
2010,Georgia,13,Haralson,143,Haralson,1353,"500 to 1,500"
2010,Georgia,13,Harris,145,Harris,5506,"3,500 to 10,000"
2010,Georgia,13,Hart,147,Hart,4710,"3,500 to 10,000"
2010,Georgia,13,Heard,149,Heard,1159,"500 to 1,500"
2010,Georgia,13,Henry,151,Henry,75277,"25,000 to 100,000"
2010,Georgia,13,Houston,153,Houston,39998,"25,000 to 100,000"
2010,Georgia,13,Irwin,155,Irwin,2472,"1,500 to 3,500"
2010,Georgia,13,Jackson,157,Jackson,4103,"3,500 to 10,000"
2010,Georgia,13,Jasper,159,Jasper,3037,"1,500 to 3,500"
2010,Georgia,13,Jeff Davis,161,Jeff Davis,2224,"1,500 to 3,500"
2010,Georgia,13,Jefferson,163,Jefferson,9213,"3,500 to 10,000"
2010,Georgia,13,Jenkins,165,Jenkins,3380,"1,500 to 3,500"
2010,Georgia,13,Johnson,167,Johnson,3489,"1,500 to 3,500"
2010,Georgia,13,Jones,169,Jones,7008,"3,500 to 10,000"
2010,Georgia,13,Lamar,171,Lamar,5650,"3,500 to 10,000"
2010,Georgia,13,Lanier,173,Lanier,2390,"1,500 to 3,500"
2010,Georgia,13,Laurens,175,Laurens,17324,"10,000 to 25,000"
2010,Georgia,13,Lee,177,Lee,5268,"3,500 to 10,000"
2010,Georgia,13,Liberty,179,Liberty,26805,"25,000 to 100,000"
2010,Georgia,13,Lincoln,181,Lincoln,2570,"1,500 to 3,500"
2010,Georgia,13,Long,183,Long,3647,"3,500 to 10,000"
2010,Georgia,13,Lowndes,185,Lowndes,39142,"25,000 to 100,000"
2010,Georgia,13,Lumpkin,187,Lumpkin,340,Under 500
2010,Georgia,13,Macon,193,Macon,8933,"3,500 to 10,000"
2010,Georgia,13,Madison,195,Madison,2355,"1,500 to 3,500"
2010,Georgia,13,Marion,197,Marion,2856,"1,500 to 3,500"
2010,Georgia,13,McDuffie,189,McDuffie,8706,"3,500 to 10,000"
2010,Georgia,13,McIntosh,191,McIntosh,5149,"3,500 to 10,000"
2010,Georgia,13,Meriwether,199,Meriwether,8605,"3,500 to 10,000"
2010,Georgia,13,Miller,201,Miller,1720,"1,500 to 3,500"
2010,Georgia,13,Mitchell,205,Mitchell,11219,"10,000 to 25,000"
2010,Georgia,13,Monroe,207,Monroe,6268,"3,500 to 10,000"
2010,Georgia,13,Montgomery,209,Montgomery,2397,"1,500 to 3,500"
2010,Georgia,13,Morgan,211,Morgan,4208,"3,500 to 10,000"
2010,Georgia,13,Murray,213,Murray,245,Under 500
2010,Georgia,13,Muscogee,215,Muscogee,86403,"25,000 to 100,000"
2010,Georgia,13,Newton,217,Newton,40878,"25,000 to 100,000"
2010,Georgia,13,Oconee,219,Oconee,1635,"1,500 to 3,500"
2010,Georgia,13,Oglethorpe,221,Oglethorpe,2566,"1,500 to 3,500"
2010,Georgia,13,Paulding,223,Paulding,24321,"10,000 to 25,000"
2010,Georgia,13,Peach,225,Peach,12715,"10,000 to 25,000"
2010,Georgia,13,Pickens,227,Pickens,312,Under 500
2010,Georgia,13,Pierce,229,Pierce,1666,"1,500 to 3,500"
2010,Georgia,13,Pike,231,Pike,1837,"1,500 to 3,500"
2010,Georgia,13,Polk,233,Polk,5190,"3,500 to 10,000"
2010,Georgia,13,Pulaski,235,Pulaski,3824,"3,500 to 10,000"
2010,Georgia,13,Putnam,237,Putnam,5522,"3,500 to 10,000"
2010,Georgia,13,Quitman,239,Quitman,1204,"500 to 1,500"
2010,Georgia,13,Rabun,241,Rabun,156,Under 500
2010,Georgia,13,Randolph,243,Randolph,4769,"3,500 to 10,000"
2010,Georgia,13,Richmond,245,Richmond,108633,"100,000 to 400,000"
2010,Georgia,13,Rockdale,247,Rockdale,39559,"25,000 to 100,000"
2010,Georgia,13,Schley,249,Schley,1169,"500 to 1,500"
2010,Georgia,13,Screven,251,Screven,6318,"3,500 to 10,000"
2010,Georgia,13,Seminole,253,Seminole,2916,"1,500 to 3,500"
2010,Georgia,13,Spalding,255,Spalding,21030,"10,000 to 25,000"
2010,Georgia,13,Stephens,257,Stephens,2845,"1,500 to 3,500"
2010,Georgia,13,Stewart,259,Stewart,2864,"1,500 to 3,500"
2010,Georgia,13,Sumter,261,Sumter,17001,"10,000 to 25,000"
2010,Georgia,13,Talbot,263,Talbot,4065,"3,500 to 10,000"
2010,Georgia,13,Taliaferro,265,Taliaferro,1024,"500 to 1,500"
2010,Georgia,13,Tattnall,267,Tattnall,7465,"3,500 to 10,000"
2010,Georgia,13,Taylor,269,Taylor,3503,"3,500 to 10,000"
2010,Georgia,13,Telfair,271,Telfair,6017,"3,500 to 10,000"
2010,Georgia,13,Terrell,273,Terrell,5700,"3,500 to 10,000"
2010,Georgia,13,Thomas,275,Thomas,16497,"10,000 to 25,000"
2010,Georgia,13,Tift,277,Tift,11618,"10,000 to 25,000"
2010,Georgia,13,Toombs,279,Toombs,6767,"3,500 to 10,000"
2010,Georgia,13,Towns,281,Towns,41,Under 500
2010,Georgia,13,Treutlen,283,Treutlen,2247,"1,500 to 3,500"
2010,Georgia,13,Troup,285,Troup,22394,"10,000 to 25,000"
2010,Georgia,13,Turner,287,Turner,3712,"3,500 to 10,000"
2010,Georgia,13,Twiggs,289,Twiggs,3724,"3,500 to 10,000"
2010,Georgia,13,Union,291,Union,99,Under 500
2010,Georgia,13,Upson,293,Upson,7590,"3,500 to 10,000"
2010,Georgia,13,Walker,295,Walker,2829,"1,500 to 3,500"
2010,Georgia,13,Walton,297,Walton,13103,"10,000 to 25,000"
2010,Georgia,13,Ware,299,Ware,10721,"10,000 to 25,000"
2010,Georgia,13,Warren,301,Warren,3602,"3,500 to 10,000"
2010,Georgia,13,Washington,303,Washington,11173,"10,000 to 25,000"
2010,Georgia,13,Wayne,305,Wayne,5996,"3,500 to 10,000"
2010,Georgia,13,Webster,307,Webster,1185,"500 to 1,500"
2010,Georgia,13,Wheeler,309,Wheeler,2614,"1,500 to 3,500"
2010,Georgia,13,White,311,White,457,Under 500
2010,Georgia,13,Whitfield,313,Whitfield,3845,"3,500 to 10,000"
2010,Georgia,13,Wilcox,315,Wilcox,3252,"1,500 to 3,500"
2010,Georgia,13,Wilkes,317,Wilkes,4535,"3,500 to 10,000"
2010,Georgia,13,Wilkinson,319,Wilkinson,3672,"3,500 to 10,000"
2010,Georgia,13,Worth,321,Worth,5978,"3,500 to 10,000"
2020,Georgia,13,Appling,1,Appling,3627,"3,500 to 10,000"
2020,Georgia,13,Atkinson,3,Atkinson,1419,"500 to 1,500"
2020,Georgia,13,Bacon,5,Bacon,1868,"1,500 to 3,500"
2020,Georgia,13,Baker,7,Baker,1388,"500 to 1,500"
2020,Georgia,13,Baldwin,9,Baldwin,19095,"10,000 to 25,000"
2020,Georgia,13,Banks,11,Banks,532,"500 to 1,500"
2020,Georgia,13,Barrow,13,Barrow,10101,"10,000 to 25,000"
2020,Georgia,13,Bartow,15,Bartow,12024,"10,000 to 25,000"
2020,Georgia,13,Ben Hill,17,Ben Hill,6060,"3,500 to 10,000"
2020,Georgia,13,Berrien,19,Berrien,2118,"1,500 to 3,500"
2020,Georgia,13,Bibb,21,Bibb,84968,"25,000 to 100,000"
2020,Georgia,13,Bleckley,23,Bleckley,3415,"1,500 to 3,500"
2020,Georgia,13,Brantley,25,Brantley,680,"500 to 1,500"
2020,Georgia,13,Brooks,27,Brooks,5414,"3,500 to 10,000"
2020,Georgia,13,Bryan,29,Bryan,5640,"3,500 to 10,000"
2020,Georgia,13,Bulloch,31,Bulloch,22880,"10,000 to 25,000"
2020,Georgia,13,Burke,33,Burke,10629,"10,000 to 25,000"
2020,Georgia,13,Butts,35,Butts,6943,"3,500 to 10,000"
2020,Georgia,13,Calhoun,37,Calhoun,3875,"3,500 to 10,000"
2020,Georgia,13,Camden,39,Camden,10306,"10,000 to 25,000"
2020,Georgia,13,Candler,43,Candler,2676,"1,500 to 3,500"
2020,Georgia,13,Carroll,45,Carroll,23152,"10,000 to 25,000"
2020,Georgia,13,Catoosa,47,Catoosa,1955,"1,500 to 3,500"
2020,Georgia,13,Charlton,49,Charlton,3800,"3,500 to 10,000"
2020,Georgia,13,Chatham,51,Chatham,118570,"100,000 to 400,000"
2020,Georgia,13,Chattahoochee,53,Chattahoochee,2158,"1,500 to 3,500"
2020,Georgia,13,Chattooga,55,Chattooga,2479,"1,500 to 3,500"
2020,Georgia,13,Cherokee,57,Cherokee,18807,"10,000 to 25,000"
2020,Georgia,13,Clarke,59,Clarke,36289,"25,000 to 100,000"
2020,Georgia,13,Clay,61,Clay,1747,"1,500 to 3,500"
2020,Georgia,13,Clayton,63,Clayton,208812,"100,000 to 400,000"
2020,Georgia,13,Clinch,65,Clinch,1822,"1,500 to 3,500"
2020,Georgia,13,Cobb,67,Cobb,217220,"100,000 to 400,000"
2020,Georgia,13,Coffee,69,Coffee,12282,"10,000 to 25,000"
2020,Georgia,13,Colquitt,71,Colquitt,10760,"10,000 to 25,000"
2020,Georgia,13,Columbia,73,Columbia,28390,"25,000 to 100,000"
2020,Georgia,13,Cook,75,Cook,4788,"3,500 to 10,000"
2020,Georgia,13,Coweta,77,Coweta,26839,"25,000 to 100,000"
2020,Georgia,13,Crawford,79,Crawford,2562,"1,500 to 3,500"
2020,Georgia,13,Crisp,81,Crisp,10080,"10,000 to 25,000"
2020,Georgia,13,Dade,83,Dade,195,Under 500
2020,Georgia,13,Dawson,85,Dawson,226,Under 500
2020,Georgia,13,Decatur,87,Decatur,11348,"10,000 to 25,000"
2020,Georgia,13,DeKalb,89,DeKalb,415350,"400,000 to 500,000"
2020,Georgia,13,Dodge,91,Dodge,6253,"3,500 to 10,000"
2020,Georgia,13,Dooly,93,Dooly,6853,"3,500 to 10,000"
2020,Georgia,13,Dougherty,95,Dougherty,64691,"25,000 to 100,000"
2020,Georgia,13,Douglas,97,Douglas,70340,"25,000 to 100,000"
2020,Georgia,13,Early,99,Early,5267,"3,500 to 10,000"
2020,Georgia,13,Echols,101,Echols,228,Under 500
2020,Georgia,13,Effingham,103,Effingham,8769,"3,500 to 10,000"
2020,Georgia,13,Elbert,105,Elbert,5526,"3,500 to 10,000"
2020,Georgia,13,Emanuel,107,Emanuel,7869,"3,500 to 10,000"
2020,Georgia,13,Evans,109,Evans,3366,"1,500 to 3,500"
2020,Georgia,13,Fannin,111,Fannin,208,Under 500
2020,Georgia,13,Fayette,113,Fayette,27571,"25,000 to 100,000"
2020,Georgia,13,Floyd,115,Floyd,14591,"10,000 to 25,000"
2020,Georgia,13,Forsyth,117,Forsyth,9701,"3,500 to 10,000"
2020,Georgia,13,Franklin,119,Franklin,2233,"1,500 to 3,500"
2020,Georgia,13,Fulton,121,Fulton,467301,"400,000 to 500,000"
2020,Georgia,13,Gilmer,123,Gilmer,401,Under 500
2020,Georgia,13,Glascock,125,Glascock,270,Under 500
2020,Georgia,13,Glynn,127,Glynn,22924,"10,000 to 25,000"
2020,Georgia,13,Gordon,129,Gordon,2538,"1,500 to 3,500"
2020,Georgia,13,Grady,131,Grady,7350,"3,500 to 10,000"
2020,Georgia,13,Greene,133,Greene,6000,"3,500 to 10,000"
2020,Georgia,13,Gwinnett,135,Gwinnett,271840,"100,000 to 400,000"
2020,Georgia,13,Habersham,137,Habersham,1861,"1,500 to 3,500"
2020,Georgia,13,Hall,139,Hall,16374,"10,000 to 25,000"
2020,Georgia,13,Hancock,141,Hancock,5944,"3,500 to 10,000"
2020,Georgia,13,Haralson,143,Haralson,1388,"500 to 1,500"
2020,Georgia,13,Harris,145,Harris,5757,"3,500 to 10,000"
2020,Georgia,13,Hart,147,Hart,4985,"3,500 to 10,000"
2020,Georgia,13,Heard,149,Heard,1164,"500 to 1,500"
2020,Georgia,13,Henry,151,Henry,107283,"100,000 to 400,000"
2020,Georgia,13,Houston,153,Houston,50216,"25,000 to 100,000"
2020,Georgia,13,Irwin,155,Irwin,2631,"1,500 to 3,500"
2020,Georgia,13,Jackson,157,Jackson,5141,"3,500 to 10,000"
2020,Georgia,13,Jasper,159,Jasper,2808,"1,500 to 3,500"
2020,Georgia,13,Jeff Davis,161,Jeff Davis,2284,"1,500 to 3,500"
2020,Georgia,13,Jefferson,163,Jefferson,8162,"3,500 to 10,000"
2020,Georgia,13,Jenkins,165,Jenkins,3760,"3,500 to 10,000"
2020,Georgia,13,Johnson,167,Johnson,3320,"1,500 to 3,500"
2020,Georgia,13,Jones,169,Jones,7183,"3,500 to 10,000"
2020,Georgia,13,Lamar,171,Lamar,5814,"3,500 to 10,000"
2020,Georgia,13,Lanier,173,Lanier,2295,"1,500 to 3,500"
2020,Georgia,13,Laurens,175,Laurens,17652,"10,000 to 25,000"
2020,Georgia,13,Lee,177,Lee,6548,"3,500 to 10,000"
2020,Georgia,13,Liberty,179,Liberty,27366,"25,000 to 100,000"
2020,Georgia,13,Lincoln,181,Lincoln,2303,"1,500 to 3,500"
2020,Georgia,13,Long,183,Long,5148,"3,500 to 10,000"
2020,Georgia,13,Lowndes,185,Lowndes,43155,"25,000 to 100,000"
2020,Georgia,13,Lumpkin,187,Lumpkin,593,"500 to 1,500"
2020,Georgia,13,Macon,193,Macon,7925,"3,500 to 10,000"
2020,Georgia,13,Madison,195,Madison,2757,"1,500 to 3,500"
2020,Georgia,13,Marion,197,Marion,2647,"1,500 to 3,500"
2020,Georgia,13,McDuffie,189,McDuffie,8978,"3,500 to 10,000"
2020,Georgia,13,McIntosh,191,McIntosh,4847,"3,500 to 10,000"
2020,Georgia,13,Meriwether,199,Meriwether,8217,"3,500 to 10,000"
2020,Georgia,13,Miller,201,Miller,1609,"1,500 to 3,500"
2020,Georgia,13,Mitchell,205,Mitchell,10674,"10,000 to 25,000"
2020,Georgia,13,Monroe,207,Monroe,6247,"3,500 to 10,000"
2020,Georgia,13,Montgomery,209,Montgomery,2372,"1,500 to 3,500"
2020,Georgia,13,Morgan,211,Morgan,4204,"3,500 to 10,000"
2020,Georgia,13,Murray,213,Murray,479,Under 500
2020,Georgia,13,Muscogee,215,Muscogee,92808,"25,000 to 100,000"
2020,Georgia,13,Newton,217,Newton,51046,"25,000 to 100,000"
2020,Georgia,13,Oconee,219,Oconee,2081,"1,500 to 3,500"
2020,Georgia,13,Oglethorpe,221,Oglethorpe,2589,"1,500 to 3,500"
2020,Georgia,13,Paulding,223,Paulding,34121,"25,000 to 100,000"
2020,Georgia,13,Peach,225,Peach,12174,"10,000 to 25,000"
2020,Georgia,13,Pickens,227,Pickens,384,Under 500
2020,Georgia,13,Pierce,229,Pierce,1706,"1,500 to 3,500"
2020,Georgia,13,Pike,231,Pike,1733,"1,500 to 3,500"
2020,Georgia,13,Polk,233,Polk,5436,"3,500 to 10,000"
2020,Georgia,13,Pulaski,235,Pulaski,3498,"1,500 to 3,500"
2020,Georgia,13,Putnam,237,Putnam,5823,"3,500 to 10,000"
2020,Georgia,13,Quitman,239,Quitman,1078,"500 to 1,500"
2020,Georgia,13,Rabun,241,Rabun,270,Under 500
2020,Georgia,13,Randolph,243,Randolph,4202,"3,500 to 10,000"
2020,Georgia,13,Richmond,245,Richmond,115087,"100,000 to 400,000"
2020,Georgia,13,Rockdale,247,Rockdale,51639,"25,000 to 100,000"
2020,Georgia,13,Schley,249,Schley,1052,"500 to 1,500"
2020,Georgia,13,Screven,251,Screven,5756,"3,500 to 10,000"
2020,Georgia,13,Seminole,253,Seminole,2736,"1,500 to 3,500"
2020,Georgia,13,Spalding,255,Spalding,22871,"10,000 to 25,000"
2020,Georgia,13,Stephens,257,Stephens,2864,"1,500 to 3,500"
2020,Georgia,13,Stewart,259,Stewart,3019,"1,500 to 3,500"
2020,Georgia,13,Sumter,261,Sumter,15788,"10,000 to 25,000"
2020,Georgia,13,Talbot,263,Talbot,3450,"1,500 to 3,500"
2020,Georgia,13,Taliaferro,265,Taliaferro,872,"500 to 1,500"
2020,Georgia,13,Tattnall,267,Tattnall,7643,"3,500 to 10,000"
2020,Georgia,13,Taylor,269,Taylor,3119,"1,500 to 3,500"
2020,Georgia,13,Telfair,271,Telfair,5906,"3,500 to 10,000"
2020,Georgia,13,Terrell,273,Terrell,5201,"3,500 to 10,000"
2020,Georgia,13,Thomas,275,Thomas,16090,"10,000 to 25,000"
2020,Georgia,13,Tift,277,Tift,12415,"10,000 to 25,000"
2020,Georgia,13,Toombs,279,Toombs,7125,"3,500 to 10,000"
2020,Georgia,13,Towns,281,Towns,154,Under 500
2020,Georgia,13,Treutlen,283,Treutlen,2158,"1,500 to 3,500"
2020,Georgia,13,Troup,285,Troup,25632,"25,000 to 100,000"
2020,Georgia,13,Turner,287,Turner,3220,"1,500 to 3,500"
2020,Georgia,13,Twiggs,289,Twiggs,3316,"1,500 to 3,500"
2020,Georgia,13,Union,291,Union,216,Under 500
2020,Georgia,13,Upson,293,Upson,7471,"3,500 to 10,000"
2020,Georgia,13,Walker,295,Walker,3123,"1,500 to 3,500"
2020,Georgia,13,Walton,297,Walton,17298,"10,000 to 25,000"
2020,Georgia,13,Ware,299,Ware,10775,"10,000 to 25,000"
2020,Georgia,13,Warren,301,Warren,3098,"1,500 to 3,500"
2020,Georgia,13,Washington,303,Washington,10947,"10,000 to 25,000"
2020,Georgia,13,Wayne,305,Wayne,5991,"3,500 to 10,000"
2020,Georgia,13,Webster,307,Webster,1099,"500 to 1,500"
2020,Georgia,13,Wheeler,309,Wheeler,2978,"1,500 to 3,500"
2020,Georgia,13,White,311,White,599,"500 to 1,500"
2020,Georgia,13,Whitfield,313,Whitfield,4579,"3,500 to 10,000"
2020,Georgia,13,Wilcox,315,Wilcox,3075,"1,500 to 3,500"
2020,Georgia,13,Wilkes,317,Wilkes,4089,"3,500 to 10,000"
2020,Georgia,13,Wilkinson,319,Wilkinson,3470,"1,500 to 3,500"
2020,Georgia,13,Worth,321,Worth,5724,"3,500 to 10,000"
